date,dollar_rate
20.09.2013,"31,5892"
19.09.2013,"32,2450"
18.09.2013,"32,3237"
17.09.2013,"32,2907"
14.09.2013,"32,7406"
13.09.2013,"32,6731"
12.09.2013,"32,9629"
11.09.2013,"33,0600"
10.09.2013,"33,3243"
07.09.2013,"33,4338"
06.09.2013,"33,3901"
05.09.2013,"33,4656"
04.09.2013,"33,3693"
03.09.2013,"33,2522"
31.08.2013,"33,2474"
30.08.2013,"33,1783"
29.08.2013,"33,1798"
28.08.2013,"33,1224"
27.08.2013,"32,9564"
24.08.2013,"33,0552"
23.08.2013,"33,1908"
22.08.2013,"32,9737"
21.08.2013,"33,0006"
20.08.2013,"32,9226"
17.08.2013,"32,9421"
16.08.2013,"33,0004"
15.08.2013,"33,1583"
14.08.2013,"33,0426"
13.08.2013,"32,8910"
10.08.2013,"32,8606"
09.08.2013,"32,9401"
08.08.2013,"32,9848"
07.08.2013,"32,9390"
06.08.2013,"32,8811"
03.08.2013,"33,0978"
02.08.2013,"32,9741"
01.08.2013,"33,0330"
31.07.2013,"32,8901"
30.07.2013,"32,8556"
27.07.2013,"32,6371"
26.07.2013,"32,5376"
25.07.2013,"32,3462"
24.07.2013,"32,3106"
23.07.2013,"32,3236"
20.07.2013,"32,4288"
19.07.2013,"32,3998"
18.07.2013,"32,4526"
17.07.2013,"32,5417"
16.07.2013,"32,6220"
13.07.2013,"32,6429"
12.07.2013,"32,5867"
11.07.2013,"32,9112"
10.07.2013,"33,0842"
09.07.2013,"33,3210"
06.07.2013,"33,2247"
05.07.2013,"33,1605"
04.07.2013,"33,2204"
03.07.2013,"32,9475"
02.07.2013,"32,8517"
29.06.2013,"32,7090"
28.06.2013,"32,8766"
27.06.2013,"32,8876"
26.06.2013,"32,7140"
25.06.2013,"32,9097"
22.06.2013,"32,7433"
21.06.2013,"32,7041"
20.06.2013,"32,1201"
19.06.2013,"31,8824"
18.06.2013,"31,6790"
15.06.2013,"31,8029"
14.06.2013,"32,3467"
12.06.2013,"32,3951"
11.06.2013,"32,3246"
08.06.2013,"32,2397"
07.06.2013,"32,1385"
06.06.2013,"31,9816"
05.06.2013,"31,8344"
04.06.2013,"32,0487"
01.06.2013,"31,7979"
31.05.2013,"31,5893"
30.05.2013,"31,5203"
29.05.2013,"31,3784"
28.05.2013,"31,3025"
25.05.2013,"31,3164"
24.05.2013,"31,4711"
23.05.2013,"31,2280"
22.05.2013,"31,1770"
21.05.2013,"31,3406"
18.05.2013,"31,3931"
17.05.2013,"31,4166"
16.05.2013,"31,4281"
15.05.2013,"31,2778"
14.05.2013,"31,3777"
09.05.2013,"31,0829"
08.05.2013,"31,0789"
07.05.2013,"31,0839"
01.05.2013,"31,0433"
30.04.2013,"31,2559"
27.04.2013,"31,2196"
26.04.2013,"31,3169"
25.04.2013,"31,5917"
24.04.2013,"31,6414"
23.04.2013,"31,5664"
20.04.2013,"31,4605"
19.04.2013,"31,7151"
18.04.2013,"31,2320"
17.04.2013,"31,4512"
16.04.2013,"31,3051"
13.04.2013,"30,9308"
12.04.2013,"30,8814"
11.04.2013,"31,0036"
10.04.2013,"31,2086"
09.04.2013,"31,6144"
06.04.2013,"31,6207"
05.04.2013,"31,7203"
04.04.2013,"31,3918"
03.04.2013,"31,1178"
02.04.2013,"31,1093"
30.03.2013,"31,0834"
29.03.2013,"30,9962"
28.03.2013,"30,8630"
27.03.2013,"30,8734"
26.03.2013,"30,7585"
23.03.2013,"30,9325"
22.03.2013,"30,8923"
21.03.2013,"30,9446"
20.03.2013,"30,8285"
19.03.2013,"30,8908"
16.03.2013,"30,7196"
15.03.2013,"30,7769"
14.03.2013,"30,7209"
13.03.2013,"30,7499"
12.03.2013,"30,7576"
08.03.2013,"30,7628"
07.03.2013,"30,6214"
06.03.2013,"30,6963"
05.03.2013,"30,7870"
02.03.2013,"30,6381"
01.03.2013,"30,5124"
28.02.2013,"30,6202"
27.02.2013,"30,5889"
26.02.2013,"30,3368"
23.02.2013,"30,3596"
22.02.2013,"30,2337"
21.02.2013,"30,0502"
20.02.2013,"30,1277"
19.02.2013,"30,1258"
16.02.2013,"30,1139"
15.02.2013,"30,0773"
14.02.2013,"30,0692"
13.02.2013,"30,1713"
12.02.2013,"30,1590"
09.02.2013,"30,1575"
08.02.2013,"30,0496"
07.02.2013,"29,9598"
06.02.2013,"30,1231"
05.02.2013,"29,9251"
02.02.2013,"29,9966"
01.02.2013,"30,0161"
31.01.2013,"30,0277"
30.01.2013,"30,1513"
29.01.2013,"30,0782"
26.01.2013,"30,0451"
25.01.2013,"30,1648"
24.01.2013,"30,2292"
23.01.2013,"30,1950"
22.01.2013,"30,2970"
19.01.2013,"30,2065"
18.01.2013,"30,3431"
17.01.2013,"30,3399"
16.01.2013,"30,2556"
15.01.2013,"30,2607"
12.01.2013,"30,2537"
11.01.2013,"30,3650"
10.01.2013,"30,4215"
